id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401416590,Eastern Michigan,42,Eastern Kentucky,34,consensus,57.5,-10.5,Eastern Michigan -10.5,,,,
401426330,Old Dominion,20,Virginia Tech,17,Bovada,48.0,6.0,Virginia Tech -6.0,7.0,52.5,260,-320
401426330,Old Dominion,20,Virginia Tech,17,William Hill (New Jersey),48.5,6,Virginia Tech -6,,,,
401426330,Old Dominion,20,Virginia Tech,17,consensus,48.5,6,Virginia Tech -6,,,,
401426330,Old Dominion,20,Virginia Tech,17,teamrankings,48.5,6,Virginia Tech -6,,,,
401411094,Duke,30,Temple,0,Bovada,51.0,-9.5,Duke -9.5,-6.5,54.0,-260,215
401411094,Duke,30,Temple,0,William Hill (New Jersey),51.5,-9.5,Duke -9.5,,,,
401411094,Duke,30,Temple,0,consensus,51.5,-9.5,Duke -9.5,,,,
401411094,Duke,30,Temple,0,teamrankings,51.5,-9.5,Duke -9.5,,,,
401404052,Kansas,56,Tennessee Tech,10,Bovada,62.0,-30.0,Kansas -30.0,-31.0,60.0,,
401404052,Kansas,56,Tennessee Tech,10,William Hill (New Jersey),59.5,-30.5,Kansas -30.5,,,,
401404052,Kansas,56,Tennessee Tech,10,consensus,62,-30.5,Kansas -30.5,,,,
401405061,Indiana,23,Illinois,20,Bovada,48.0,-1.0,Indiana -1.0,-3.0,48.5,-115,-105
401405061,Indiana,23,Illinois,20,William Hill (New Jersey),47.5,0,Illinois -0,,,,
401405061,Indiana,23,Illinois,20,consensus,47.5,-1,Indiana -1,,,,
401405061,Indiana,23,Illinois,20,teamrankings,47.5,-1,Indiana -1,,,,
401426588,Charlotte,15,Florida International,34,Bovada,63.5,-14.0,Charlotte -14.0,-14.5,58.0,-650,450
401426588,Charlotte,15,Florida International,34,William Hill (New Jersey),64.5,-14,Charlotte -14,,,,
401426588,Charlotte,15,Florida International,34,consensus,63.5,-13.5,Charlotte -13.5,,,,
401426588,Charlotte,15,Florida International,34,teamrankings,63.5,-14,Charlotte -14,,,,
401403966,Colorado,13,TCU,38,Bovada,59.5,14.0,TCU -14.0,8.0,54.5,290,-380
401403966,Colorado,13,TCU,38,William Hill (New Jersey),59.5,13.5,TCU -13.5,,,,
401403966,Colorado,13,TCU,38,consensus,59.5,13.5,TCU -13.5,,,,
401403966,Colorado,13,TCU,38,teamrankings,59,13.5,TCU -13.5,,,,
401411096,East Carolina,20,NC State,21,Bovada,52.0,12.5,NC State -12.5,10.5,57.5,300,-400
401411096,East Carolina,20,NC State,21,William Hill (New Jersey),51.5,12.5,NC State -12.5,,,,
401411096,East Carolina,20,NC State,21,consensus,51.5,12.5,NC State -12.5,,,,
401411096,East Carolina,20,NC State,21,teamrankings,52,12.5,NC State -12.5,,,,
401415611,Navy,7,Delaware,14,Bovada,49.5,-13.0,Navy -13.0,-12.0,48.5,,
401415611,Navy,7,Delaware,14,William Hill (New Jersey),49,-12,Navy -12,,,,
401415611,Navy,7,Delaware,14,consensus,48.5,-13,Navy -13,,,,
401411100,Virginia,34,Richmond,17,William Hill (New Jersey),60.5,-21,Virginia -21,,,,
401411100,Virginia,34,Richmond,17,consensus,60.5,-21.5,Virginia -21.5,,,,
401411100,Virginia,34,Richmond,17,Bovada,62.0,-22.5,Virginia -22.5,-21.0,58.5,,
401404124,Ohio State,21,Notre Dame,10,Bovada,59.5,-17.0,Ohio State -17.0,-14.5,58.0,-800,525
401404124,Ohio State,21,Notre Dame,10,William Hill (New Jersey),58.5,-17,Ohio State -17,,,,
401404124,Ohio State,21,Notre Dame,10,consensus,58.5,-17,Ohio State -17,,,,
401404124,Ohio State,21,Notre Dame,10,teamrankings,58.5,-17,Ohio State -17,,,,
401415610,UCF,56,South Carolina State,10,William Hill (New Jersey),57.5,-43.5,UCF -43.5,,,,
401415610,UCF,56,South Carolina State,10,consensus,58,-43.5,UCF -43.5,,,,
401415610,UCF,56,South Carolina State,10,Bovada,58.5,-43.5,UCF -43.5,-39.5,57.0,,
401416592,Northern Illinois,34,Eastern Illinois,27,Bovada,55.5,-35.0,Northern Illinois -35.0,-35.0,54.0,,
401416592,Northern Illinois,34,Eastern Illinois,27,William Hill (New Jersey),55.5,-35,Northern Illinois -35,,,,
401416592,Northern Illinois,34,Eastern Illinois,27,consensus,55.5,-35,Northern Illinois -35,,,,
401426570,Houston,34,Rice,27,Bovada,52.5,-17.5,Houston -17.5,-17.0,57.5,-900,575
401426570,Houston,34,Rice,27,William Hill (New Jersey),52,-17.5,Houston -17.5,,,,
401426570,Houston,34,Rice,27,consensus,52.5,-17.5,Houston -17.5,,,,
401426570,Houston,34,Rice,27,teamrankings,52.5,-17.5,Houston -17.5,,,,
401415625,Houston,24,Tulane,27,Bovada,52.0,-5.5,Houston -5.5,-3.0,55.0,-220,180
401415625,Houston,24,Tulane,27,William Hill (New Jersey),52,-5.5,Houston -5.5,,,,
401415625,Houston,24,Tulane,27,consensus,51.5,-5.5,Houston -5.5,,,,
401415625,Houston,24,Tulane,27,teamrankings,52,-5,Houston -5,,,,
401415612,South Florida,21,BYU,50,Bovada,57.5,12.5,BYU -12.5,12.5,57.5,,
401415612,South Florida,21,BYU,50,William Hill (New Jersey),58.5,11.5,BYU -11.5,,,,
401415612,South Florida,21,BYU,50,consensus,58.5,11.5,BYU -11.5,,,,
401415612,South Florida,21,BYU,50,teamrankings,58.5,11,BYU -11,,,,
401415209,Air Force,48,Northern Iowa,17,Bovada,47.0,-16.0,Air Force -16.0,-15.0,44.0,,
401415209,Air Force,48,Northern Iowa,17,William Hill (New Jersey),46.5,-15,Air Force -15,,,,
401415209,Air Force,48,Northern Iowa,17,consensus,46.5,-14.5,Air Force -14.5,,,,
401411097,Miami,70,Bethune-Cookman,13,William Hill (New Jersey),60.5,-49.5,Miami -49.5,,,,
401411097,Miami,70,Bethune-Cookman,13,consensus,60.5,-49.5,Miami -49.5,,,,
401403855,Arkansas,31,Cincinnati,24,Bovada,54.5,-7.0,Arkansas -7.0,-7.5,54.0,-230,190
401403855,Arkansas,31,Cincinnati,24,William Hill (New Jersey),54.5,-6.5,Arkansas -6.5,,,,
401403855,Arkansas,31,Cincinnati,24,consensus,54.5,-6.5,Arkansas -6.5,,,,
401403855,Arkansas,31,Cincinnati,24,teamrankings,54.5,-6.5,Arkansas -6.5,,,,
401415015,Marshall,55,Norfolk State,3,William Hill (New Jersey),59,-40.5,Marshall -40.5,,,,
401415015,Marshall,55,Norfolk State,3,Bovada,59.0,-40.5,Marshall -40.5,-40.5,59.0,,
401415015,Marshall,55,Norfolk State,3,consensus,59,-40.5,Marshall -40.5,,,,
401404157,Southern Mississippi,27,Liberty,29,Bovada,49.5,3.5,Liberty -3.5,4.0,53.5,140,-165
401404157,Southern Mississippi,27,Liberty,29,William Hill (New Jersey),50,3.5,Liberty -3.5,,,,
401404157,Southern Mississippi,27,Liberty,29,consensus,50,3.5,Liberty -3.5,,,,
401404157,Southern Mississippi,27,Liberty,29,teamrankings,50,3.5,Liberty -3.5,,,,
401411102,Clemson,35,Furman,12,William Hill (New Jersey),51.5,-45.5,Clemson -45.5,,,,
401411102,Clemson,35,Furman,12,consensus,51.5,-45.5,Clemson -45.5,,,,
401426539,North Texas,10,SMU,48,Bovada,67.5,9.5,SMU -9.5,7.0,71.0,285,-370
401426539,North Texas,10,SMU,48,William Hill (New Jersey),66.5,8.5,SMU -8.5,,,,
401426539,North Texas,10,SMU,48,consensus,67.5,9.5,SMU -9.5,,,,
401426539,North Texas,10,SMU,48,teamrankings,67.5,9.5,SMU -9.5,,,,
401403970,Stanford,41,Colgate,10,Bovada,52.0,-39.0,Stanford -39.0,-40.0,51.0,,
401403970,Stanford,41,Colgate,10,William Hill (New Jersey),51.5,-40,Stanford -40,,,,
401403970,Stanford,41,Colgate,10,consensus,51.5,-40,Stanford -40,,,,
401403872,Georgia,33,Samford,0,William Hill (New Jersey),62.5,-53,Georgia -53,,,,
401403872,Georgia,33,Samford,0,consensus,62.5,-53,Georgia -53,,,,
401403983,Washington,52,Portland State,6,William Hill (New Jersey),55,-31,Washington -31,,,,
401403983,Washington,52,Portland State,6,consensus,55,-31,Washington -31,,,,
401403879,Vanderbilt,25,Wake Forest,45,Bovada,65.5,14.0,Wake Forest -14.0,6.5,61.5,340,-460
401403879,Vanderbilt,25,Wake Forest,45,William Hill (New Jersey),65,13.5,Wake Forest -13.5,,,,
401403879,Vanderbilt,25,Wake Forest,45,consensus,65,13.5,Wake Forest -13.5,,,,
401403879,Vanderbilt,25,Wake Forest,45,teamrankings,65.5,13.5,Wake Forest -13.5,,,,
401411105,Miami,30,Southern Mississippi,7,Bovada,50.5,-27.0,Miami -27.0,-27.0,57.0,,
401411105,Miami,30,Southern Mississippi,7,William Hill (New Jersey),50,-27.5,Miami -27.5,,,,
401411105,Miami,30,Southern Mississippi,7,consensus,50.5,-27.5,Miami -27.5,,,,
401411105,Miami,30,Southern Mississippi,7,teamrankings,51,-27.5,Miami -27.5,,,,
401411101,Georgia Tech,10,Clemson,41,Bovada,51.5,24.5,Clemson -24.5,21.0,51.0,950,-2000
401411101,Georgia Tech,10,Clemson,41,William Hill (New Jersey),51.5,24,Clemson -24,,,,
401411101,Georgia Tech,10,Clemson,41,consensus,51.5,24.5,Clemson -24.5,,,,
401411101,Georgia Tech,10,Clemson,41,teamrankings,51,24.5,Clemson -24.5,,,,
401403869,Arkansas,44,South Carolina,30,Bovada,56.5,-9.5,Arkansas -9.5,-9.0,53.0,-320,260
401403869,Arkansas,44,South Carolina,30,William Hill (New Jersey),56.5,-9,Arkansas -9,,,,
401403869,Arkansas,44,South Carolina,30,consensus,56,-8.5,Arkansas -8.5,,,,
401403869,Arkansas,44,South Carolina,30,teamrankings,56,-9,Arkansas -9,,,,
401405078,Michigan State,52,Akron,0,Bovada,56.0,-34.5,Michigan State -34.5,-34.5,56.0,,
401405078,Michigan State,52,Akron,0,William Hill (New Jersey),56,-34.5,Michigan State -34.5,,,,
401405078,Michigan State,52,Akron,0,consensus,56,-34.5,Michigan State -34.5,,,,
401405078,Michigan State,52,Akron,0,teamrankings,56,-34.5,Michigan State -34.5,,,,
401426547,Louisiana Tech,52,Stephen F. Austin,17,William Hill (New Jersey),65.5,-6.5,Louisiana Tech -6.5,,,,
401426547,Louisiana Tech,52,Stephen F. Austin,17,consensus,64.5,-6.5,Louisiana Tech -6.5,,,,
401403975,Oklahoma State,34,Arizona State,17,Bovada,58.5,-12.0,Oklahoma State -12.0,-10.0,54.0,-435,325
401403975,Oklahoma State,34,Arizona State,17,William Hill (New Jersey),58,-11.5,Oklahoma State -11.5,,,,
401403975,Oklahoma State,34,Arizona State,17,consensus,58,-11.5,Oklahoma State -11.5,,,,
401403975,Oklahoma State,34,Arizona State,17,teamrankings,58.5,-12,Oklahoma State -12,,,,
401421117,Louisiana Monroe,35,Nicholls,7,William Hill (New Jersey),58.5,-4.5,Louisiana Monroe -4.5,,,,
401421117,Louisiana Monroe,35,Nicholls,7,consensus,58.5,-4.5,Louisiana Monroe -4.5,,,,
401415620,Tulsa,38,Northern Illinois,35,Bovada,63.0,-6.5,Tulsa -6.5,-6.0,57.0,-235,195
401415620,Tulsa,38,Northern Illinois,35,William Hill (New Jersey),63,-6.5,Tulsa -6.5,,,,
401415620,Tulsa,38,Northern Illinois,35,consensus,63,-6.5,Tulsa -6.5,,,,
401415620,Tulsa,38,Northern Illinois,35,teamrankings,63,-6.5,Tulsa -6.5,,,,
401403876,Kansas State,40,Missouri,12,Bovada,52.5,-7.0,Kansas State -7.0,-8.5,55.5,-300,250
401403876,Kansas State,40,Missouri,12,William Hill (New Jersey),52.5,-7,Kansas State -7,,,,
401403876,Kansas State,40,Missouri,12,consensus,52.5,-7.5,Kansas State -7.5,,,,
401403876,Kansas State,40,Missouri,12,teamrankings,52.5,-7,Kansas State -7,,,,
401403877,Pittsburgh,27,Tennessee,34,Bovada,63.0,6.0,Tennessee -6.0,6.0,65.0,185,-225
401403877,Pittsburgh,27,Tennessee,34,William Hill (New Jersey),62.5,6,Tennessee -6,,,,
401403877,Pittsburgh,27,Tennessee,34,consensus,62.5,6,Tennessee -6,,,,
401403877,Pittsburgh,27,Tennessee,34,teamrankings,63,6,Tennessee -6,,,,
401403874,Ole Miss,59,Central Arkansas,3,William Hill (New Jersey),61,-36.5,Ole Miss -36.5,,,,
401403874,Ole Miss,59,Central Arkansas,3,consensus,61,-36.5,Ole Miss -36.5,,,,
401423439,Troy,38,Alabama A&M,17,William Hill (New Jersey),52,-37.5,Troy -37.5,,,,
401423439,Troy,38,Alabama A&M,17,consensus,52,-37.5,Troy -37.5,,,,
401411108,Virginia Tech,27,Boston College,10,Bovada,45.0,-3.0,Virginia Tech -3.0,-3.0,45.0,-135,115
401411108,Virginia Tech,27,Boston College,10,William Hill (New Jersey),45,-3,Virginia Tech -3,,,,
401411108,Virginia Tech,27,Boston College,10,consensus,45,-3,Virginia Tech -3,,,,
401411108,Virginia Tech,27,Boston College,10,teamrankings,45,-2.5,Virginia Tech -2.5,,,,
401403875,Arizona,17,Mississippi State,39,Bovada,58.5,13.0,Mississippi State -13.0,8.5,61.0,290,-380
401403875,Arizona,17,Mississippi State,39,William Hill (New Jersey),58,12.5,Mississippi State -12.5,,,,
401403875,Arizona,17,Mississippi State,39,consensus,58,12.5,Mississippi State -12.5,,,,
401403875,Arizona,17,Mississippi State,39,teamrankings,57.5,11.5,Mississippi State -11.5,,,,
401426353,Appalachian State,42,Georgia State,17,Bovada,61.0,-9.0,Appalachian State -9.0,-10.0,61.5,-400,300
401426353,Appalachian State,42,Georgia State,17,William Hill (New Jersey),60,-9.5,Appalachian State -9.5,,,,
401426353,Appalachian State,42,Georgia State,17,consensus,60,-9.5,Appalachian State -9.5,,,,
401426353,Appalachian State,42,Georgia State,17,teamrankings,60.5,-9.5,Appalachian State -9.5,,,,
401403878,Texas A&M,14,Appalachian State,17,Bovada,54.0,-18.0,Texas A&M -18.0,-16.5,54.0,-1100,650
401403878,Texas A&M,14,Appalachian State,17,William Hill (New Jersey),54,-18,Texas A&M -18,,,,
401403878,Texas A&M,14,Appalachian State,17,consensus,54,-18,Texas A&M -18,,,,
401403878,Texas A&M,14,Appalachian State,17,teamrankings,54,-18,Texas A&M -18,,,,
401426551,Liberty,21,UAB,14,Bovada,50.0,6.0,UAB -6.0,5.0,52.0,200,-240
401426551,Liberty,21,UAB,14,William Hill (New Jersey),49.5,6,UAB -6,,,,
401426551,Liberty,21,UAB,14,consensus,50,6,UAB -6,,,,
401426551,Liberty,21,UAB,14,teamrankings,50,6,UAB -6,,,,
401421116,South Alabama,48,Nicholls,7,Bovada,53.0,-13.5,South Alabama -13.5,-13.5,53.0,-575,400
401421116,South Alabama,48,Nicholls,7,William Hill (New Jersey),53,-13.5,South Alabama -13.5,,,,
401421116,South Alabama,48,Nicholls,7,consensus,53,-13.5,South Alabama -13.5,,,,
401405075,Indiana,35,Idaho,22,William Hill (New Jersey),50.5,-24.5,Indiana -24.5,,,,
401405075,Indiana,35,Idaho,22,consensus,50.5,-24.5,Indiana -24.5,,,,
401405077,Michigan,56,Hawai'i,10,Bovada,66.5,-53.0,Michigan -53.0,-50.0,65.0,,
401405077,Michigan,56,Hawai'i,10,William Hill (New Jersey),66.5,-53,Michigan -53,,,,
401405077,Michigan,56,Hawai'i,10,consensus,66.5,-52.5,Michigan -52.5,,,,
401405077,Michigan,56,Hawai'i,10,teamrankings,66.5,-52.5,Michigan -52.5,,,,
401403978,Oregon,70,Eastern Washington,14,William Hill (New Jersey),69.5,-26.5,Oregon -26.5,,,,
401403978,Oregon,70,Eastern Washington,14,consensus,69.5,-27.5,Oregon -27.5,,,,
401404062,BYU,26,Baylor,20,Bovada,55.0,-2.5,BYU -2.5,-2.5,53.0,-150,130
401404062,BYU,26,Baylor,20,William Hill (New Jersey),55,-2.5,BYU -2.5,,,,
401404062,BYU,26,Baylor,20,consensus,55,-2.5,BYU -2.5,,,,
401404062,BYU,26,Baylor,20,teamrankings,54.5,-2.5,BYU -2.5,,,,
401403979,Fresno State,32,Oregon State,35,Bovada,59.0,-1.0,Fresno State -1.0,-1.0,60.5,-115,-105
401403979,Fresno State,32,Oregon State,35,William Hill (New Jersey),58.5,-1,Fresno State -1,,,,
401403979,Fresno State,32,Oregon State,35,consensus,58.5,-1,Fresno State -1,,,,
401403979,Fresno State,32,Oregon State,35,teamrankings,59,-1,Fresno State -1,,,,
401411113,Virginia,16,Old Dominion,14,Bovada,52.0,-8.0,Virginia -8.0,-10.5,53.0,-330,265
401411113,Virginia,16,Old Dominion,14,William Hill (New Jersey),53.5,-8.5,Virginia -8.5,,,,
401411113,Virginia,16,Old Dominion,14,consensus,52.5,-8.5,Virginia -8.5,,,,
401411113,Virginia,16,Old Dominion,14,teamrankings,52.5,-8,Virginia -8,,,,
401416602,Central Michigan,41,Bucknell,0,William Hill (New Jersey),59,-40.5,Central Michigan -40.5,,,,
401416602,Central Michigan,41,Bucknell,0,consensus,59,-41,Central Michigan -41,,,,
401416602,Central Michigan,41,Bucknell,0,Bovada,59.0,-41.0,Central Michigan -41.0,-41.0,59.0,,
401404073,West Virginia,65,Towson,7,William Hill (New Jersey),58.5,-41,West Virginia -41,,,,
401404073,West Virginia,65,Towson,7,consensus,58.5,-41,West Virginia -41,,,,
401404073,West Virginia,65,Towson,7,Bovada,58.5,-41.0,West Virginia -41.0,-39.0,58.5,,
401414780,UMass,20,Stony Brook,3,Bovada,44.0,-1.0,UMass -1.0,-1.0,44.0,,
401414780,UMass,20,Stony Brook,3,William Hill (New Jersey),44,-1,UMass -1,,,,
401414780,UMass,20,Stony Brook,3,consensus,44.5,-1,UMass -1,,,,
401413257,San Diego State,38,Idaho State,7,William Hill (New Jersey),50.5,-33,San Diego State -33,,,,
401413257,San Diego State,38,Idaho State,7,consensus,50.5,-33.5,San Diego State -33.5,,,,
401415171,Northern Arizona,24,North Dakota,27,William Hill (New Jersey),48,6,North Dakota -6,,,,
401403882,Auburn,12,Penn State,41,Bovada,47.5,2.0,Penn State -2.0,3.0,48.5,120,-140
401403882,Auburn,12,Penn State,41,William Hill (New Jersey),47.5,2.5,Penn State -2.5,,,,
401403882,Auburn,12,Penn State,41,consensus,47.5,2.5,Penn State -2.5,,,,
401403882,Auburn,12,Penn State,41,teamrankings,47.5,2.5,Penn State -2.5,,,,
401403989,Oregon,41,BYU,20,Bovada,58.0,-4.0,Oregon -4.0,-4.0,56.5,-170,145
401403989,Oregon,41,BYU,20,William Hill (New Jersey),58,-3.5,Oregon -3.5,,,,
401403989,Oregon,41,BYU,20,consensus,57.5,-3.5,Oregon -3.5,,,,
401403989,Oregon,41,BYU,20,teamrankings,58,-3.5,Oregon -3.5,,,,
401403880,Alabama,63,Louisiana Monroe,7,Bovada,61.5,-49.5,Alabama -49.5,-50.0,60.0,,
401403880,Alabama,63,Louisiana Monroe,7,William Hill (New Jersey),61.5,-49.5,Alabama -49.5,,,,
401403880,Alabama,63,Louisiana Monroe,7,consensus,61.5,-49.5,Alabama -49.5,,,,
401403880,Alabama,63,Louisiana Monroe,7,teamrankings,68.5,-49.5,Alabama -49.5,,,,
401422988,Lafayette,7,William & Mary,34,William Hill (New Jersey),38.5,21,William & Mary -21,,,,
401422988,Lafayette,7,William & Mary,34,consensus,38.5,21,William & Mary -21,,,,
401413216,Tulsa,54,Jacksonville State,17,William Hill (New Jersey),64,-12,Tulsa -12,,,,
401413216,Tulsa,54,Jacksonville State,17,consensus,64,-12,Tulsa -12,,,,
401403994,Washington,39,Michigan State,28,Bovada,56.5,-3.5,Washington -3.5,-1.0,55.0,-165,140
401403994,Washington,39,Michigan State,28,William Hill (New Jersey),56.5,-3.5,Washington -3.5,,,,
401403994,Washington,39,Michigan State,28,consensus,56.5,-3.5,Washington -3.5,,,,
401403994,Washington,39,Michigan State,28,teamrankings,56.5,-3.5,Washington -3.5,,,,
401403890,Texas A&M,17,Miami,9,Bovada,45.5,-6.5,Texas A&M -6.5,-6.0,48.5,-210,175
401403890,Texas A&M,17,Miami,9,William Hill (New Jersey),45,-6.5,Texas A&M -6.5,,,,
401403890,Texas A&M,17,Miami,9,consensus,45.5,-6.5,Texas A&M -6.5,,,,
401403890,Texas A&M,17,Miami,9,teamrankings,45.5,-6.5,Texas A&M -6.5,,,,
401403883,Florida,31,South Florida,28,Bovada,58.0,-23.5,Florida -23.5,-24.5,59.0,-2800,1100
401403883,Florida,31,South Florida,28,William Hill (New Jersey),58,-23.5,Florida -23.5,,,,
401403883,Florida,31,South Florida,28,consensus,58.5,-23.5,Florida -23.5,,,,
401403883,Florida,31,South Florida,28,teamrankings,58,-23.5,Florida -23.5,,,,
401415196,Marist,3,Columbia,38,William Hill (New Jersey),50.5,20,Columbia -20,,,,
401415196,Marist,3,Columbia,38,consensus,50.5,20,Columbia -20,,,,
401426554,Georgia State,41,Charlotte,42,Bovada,64.0,-19.5,Georgia State -19.5,-19.5,60.5,-1500,775
401426554,Georgia State,41,Charlotte,42,William Hill (New Jersey),63.5,-19.5,Georgia State -19.5,,,,
401426554,Georgia State,41,Charlotte,42,consensus,63.5,-19.5,Georgia State -19.5,,,,
401426554,Georgia State,41,Charlotte,42,teamrankings,64,-19.5,Georgia State -19.5,,,,
401411115,Western Michigan,13,Pittsburgh,34,Bovada,46.0,10.5,Pittsburgh -10.5,10.0,54.5,315,-420
401411115,Western Michigan,13,Pittsburgh,34,William Hill (New Jersey),46,10,Pittsburgh -10,,,,
401411115,Western Michigan,13,Pittsburgh,34,consensus,46,10,Pittsburgh -10,,,,
401411115,Western Michigan,13,Pittsburgh,34,teamrankings,46,10,Pittsburgh -10,,,,
401415178,Lamar,14,Northern Colorado,21,William Hill (New Jersey),51.5,3,Northern Colorado -3,,,,
401415178,Lamar,14,Northern Colorado,21,consensus,51.5,3,Northern Colorado -3,,,,
401415183,UC Davis,43,San Diego,13,William Hill (New Jersey),52.5,-24,UC Davis -24,,,,
401415183,UC Davis,43,San Diego,13,consensus,53.5,-24,UC Davis -24,,,,
401404072,NC State,27,Texas Tech,14,Bovada,56.0,-10.0,NC State -10.0,-10.0,55.5,-370,285
401404072,NC State,27,Texas Tech,14,William Hill (New Jersey),55.5,-10.5,NC State -10.5,,,,
401404072,NC State,27,Texas Tech,14,consensus,56,-10.5,NC State -10.5,,,,
401404072,NC State,27,Texas Tech,14,teamrankings,55.5,-10.5,NC State -10.5,,,,
401415218,Boise State,30,UT Martin,7,William Hill (New Jersey),53.5,-25,Boise State -25,,,,
401415218,Boise State,30,UT Martin,7,consensus,53.5,-24.5,Boise State -24.5,,,,
401415186,Brown,44,Bryant,38,William Hill (New Jersey),64,4.5,Bryant -4.5,,,,
401415186,Brown,44,Bryant,38,consensus,63.5,4.5,Bryant -4.5,,,,
401415186,Brown,44,Bryant,38,Bovada,68.0,3.5,Bryant -3.5,3.0,68.0,,
401415212,Nevada,38,Texas State,14,Bovada,51.5,2.0,Texas State -2.0,-10.0,56.5,-115,-120
401415212,Nevada,38,Texas State,14,William Hill (New Jersey),52,2,Texas State -2,,,,
401415212,Nevada,38,Texas State,14,consensus,51.5,2,Texas State -2,,,,
401415212,Nevada,38,Texas State,14,teamrankings,51.5,2,Texas State -2,,,,
401416600,Ball State,31,Murray State,0,Bovada,53.0,-21.0,Ball State -21.0,-21.0,53.0,,
401416600,Ball State,31,Murray State,0,William Hill (New Jersey),53,-21,Ball State -21,,,,
401416600,Ball State,31,Murray State,0,consensus,53,-21,Ball State -21,,,,
401403885,LSU,31,Mississippi State,16,Bovada,53.0,3.0,Mississippi State -3.0,2.5,54.0,120,-140
401403885,LSU,31,Mississippi State,16,William Hill (New Jersey),53,3,Mississippi State -3,,,,
401403885,LSU,31,Mississippi State,16,consensus,53,3,Mississippi State -3,,,,
401403885,LSU,31,Mississippi State,16,teamrankings,53,3,Mississippi State -3,,,,
401420777,Georgia Southern,59,Morgan State,7,Bovada,54.0,-39.5,Georgia Southern -39.5,-39.5,53.5,,
401420777,Georgia Southern,59,Morgan State,7,William Hill (New Jersey),54,-40.5,Georgia Southern -40.5,,,,
401420777,Georgia Southern,59,Morgan State,7,consensus,53.5,-39.5,Georgia Southern -39.5,,,,
401415621,East Carolina,49,Campbell,10,William Hill (New Jersey),58,-32.5,East Carolina -32.5,,,,
401415621,East Carolina,49,Campbell,10,consensus,58,-32.5,East Carolina -32.5,,,,
401426536,Ohio,41,Florida Atlantic,38,Bovada,51.5,6.0,Florida Atlantic -6.0,1.5,48.5,150,-175
401426536,Ohio,41,Florida Atlantic,38,William Hill (New Jersey),51,6,Florida Atlantic -6,,,,
401426536,Ohio,41,Florida Atlantic,38,consensus,51,6,Florida Atlantic -6,,,,
401426536,Ohio,41,Florida Atlantic,38,teamrankings,51,6,Florida Atlantic -6,,,,
401426538,James Madison,44,Middle Tennessee,7,Bovada,59.5,-4.5,James Madison -4.5,-5.0,58.5,-250,210
401426538,James Madison,44,Middle Tennessee,7,William Hill (New Jersey),60.5,-4.5,James Madison -4.5,,,,
401426538,James Madison,44,Middle Tennessee,7,consensus,60.5,-4.5,James Madison -4.5,,,,
401426538,James Madison,44,Middle Tennessee,7,teamrankings,60.5,-4.5,James Madison -4.5,,,,
401415032,Southern Mississippi,64,Northwestern State,10,William Hill (New Jersey),50.5,-33,Southern Mississippi -33,,,,
401415032,Southern Mississippi,64,Northwestern State,10,consensus,50.5,-32.5,Southern Mississippi -32.5,,,,
401426540,USC,66,Rice,14,Bovada,62.0,-33.0,USC -33.0,-34.5,64.5,,
401426540,USC,66,Rice,14,William Hill (New Jersey),61.5,-33,USC -33,,,,
401426540,USC,66,Rice,14,consensus,61.5,-32.5,USC -32.5,,,,
401426540,USC,66,Rice,14,teamrankings,61.5,-33,USC -33,,,,
401403857,Florida,29,Utah,26,Bovada,51.5,2.5,Utah -2.5,0.0,52.5,120,-140
401403857,Florida,29,Utah,26,William Hill (New Jersey),51.5,2.5,Utah -2.5,,,,
401403857,Florida,29,Utah,26,consensus,51.5,2.5,Utah -2.5,,,,
401403857,Florida,29,Utah,26,teamrankings,52,2.5,Utah -2.5,,,,
401415227,Air Force,13,Navy,10,Bovada,38.0,-13.5,Air Force -13.5,-16.0,38.0,-700,475
401415227,Air Force,13,Navy,10,William Hill (New Jersey),38,-14,Air Force -14,,,,
401415227,Air Force,13,Navy,10,consensus,38,-14,Air Force -14,,,,
401415227,Air Force,13,Navy,10,teamrankings,38,-14,Air Force -14,,,,
401415615,Tulane,52,Alcorn State,0,William Hill (New Jersey),59,-35.5,Tulane -35.5,,,,
401415615,Tulane,52,Alcorn State,0,consensus,59.5,-35.5,Tulane -35.5,,,,
401415628,Memphis,24,Temple,3,Bovada,49.5,-18.0,Memphis -18.0,-20.5,53.0,-1600,800
401415628,Memphis,24,Temple,3,William Hill (New Jersey),50,-18.5,Memphis -18.5,,,,
401415628,Memphis,24,Temple,3,consensus,50,-18.5,Memphis -18.5,,,,
401415628,Memphis,24,Temple,3,teamrankings,50,-18.5,Memphis -18.5,,,,
401426340,Arkansas State,45,Louisiana Monroe,28,Bovada,58.5,-7.5,Arkansas State -7.5,-7.5,60.0,-280,230
401426340,Arkansas State,45,Louisiana Monroe,28,William Hill (New Jersey),59,-7.5,Arkansas State -7.5,,,,
401426340,Arkansas State,45,Louisiana Monroe,28,consensus,59,-7,Arkansas State -7,,,,
401426340,Arkansas State,45,Louisiana Monroe,28,teamrankings,58.5,-7.5,Arkansas State -7.5,,,,
401405091,Rutgers,10,Iowa,27,Bovada,34.5,7.5,Iowa -7.5,7.0,35.5,250,-300
401405091,Rutgers,10,Iowa,27,Caesars Sportsbook (Colorado),34,8,Iowa -8,,,,
