id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401301054,Temple,14,Navy,38,consensus,42.5,13.5,Navy -13.5,,,,
401301054,Temple,14,Navy,38,teamrankings,42,13.5,Navy -13.5,,,,
401309580,Toledo,49,Eastern Michigan,52,Bovada,54.5,-9.0,Toledo -9.0,-9.0,52.5,-360,280
401309580,Toledo,49,Eastern Michigan,52,William Hill (New Jersey),54.5,-9.5,Toledo -9.5,,,,
401309580,Toledo,49,Eastern Michigan,52,consensus,54.5,-9.5,Toledo -9.5,,,,
401309580,Toledo,49,Eastern Michigan,52,teamrankings,54.5,-9,Toledo -9,,,,
401282122,Georgia,43,Missouri,6,Bovada,59.0,-40.0,Georgia -40.0,-37.5,59.5,,
401282122,Georgia,43,Missouri,6,William Hill (New Jersey),59,-40,Georgia -40,,,,
401282122,Georgia,43,Missouri,6,consensus,59.5,-40,Georgia -40,,,,
401282122,Georgia,43,Missouri,6,teamrankings,59,-40,Georgia -40,,,,
401282153,Tennessee,45,Vanderbilt,21,Bovada,64.5,-31.5,Tennessee -31.5,-31.0,62.5,,
401282153,Tennessee,45,Vanderbilt,21,William Hill (New Jersey),64.5,-32,Tennessee -32,,,,
401282153,Tennessee,45,Vanderbilt,21,consensus,64.5,-32,Tennessee -32,,,,
401282153,Tennessee,45,Vanderbilt,21,teamrankings,65,-33,Tennessee -33,,,,
401282250,UAB,52,Louisiana Tech,38,Bovada,49.0,-13.5,UAB -13.5,-13.0,50.5,-555,395
401282250,UAB,52,Louisiana Tech,38,William Hill (New Jersey),49,-14,UAB -14,,,,
401282250,UAB,52,Louisiana Tech,38,consensus,49,-13.5,UAB -13.5,,,,
401282250,UAB,52,Louisiana Tech,38,teamrankings,49.5,-14,UAB -14,,,,
401282253,UTEP,23,UT San Antonio,44,Bovada,53.0,11.5,UT San Antonio -11.5,12.5,52.0,345,-470
401282253,UTEP,23,UT San Antonio,44,William Hill (New Jersey),53,11.5,UT San Antonio -11.5,,,,
401282253,UTEP,23,UT San Antonio,44,consensus,53,11.5,UT San Antonio -11.5,,,,
401282253,UTEP,23,UT San Antonio,44,teamrankings,53.5,12,UT San Antonio -12,,,,
401309581,Western Michigan,30,Central Michigan,42,Bovada,64.5,-9.0,Western Michigan -9.0,-10.0,63.0,-395,300
401309581,Western Michigan,30,Central Michigan,42,William Hill (New Jersey),64.5,-9,Western Michigan -9,,,,
401309581,Western Michigan,30,Central Michigan,42,consensus,64.5,-9,Western Michigan -9,,,,
401309581,Western Michigan,30,Central Michigan,42,teamrankings,64.5,-9,Western Michigan -9,,,,
401310731,Utah State,51,Hawai'i,31,Bovada,66.0,-5.0,Utah State -5.0,-6.5,66.5,-200,170
401310731,Utah State,51,Hawai'i,31,William Hill (New Jersey),66,-3.5,Utah State -3.5,,,,
401310731,Utah State,51,Hawai'i,31,consensus,66,-4.5,Utah State -4.5,,,,
401310731,Utah State,51,Hawai'i,31,teamrankings,66,-3.5,Utah State -3.5,,,,
401309634,Georgia Southern,8,Coastal Carolina,28,Bovada,56.0,16.0,Coastal Carolina -16.0,19.0,61.5,700,-1200
401309634,Georgia Southern,8,Coastal Carolina,28,William Hill (New Jersey),55.5,16,Coastal Carolina -16,,,,
401309634,Georgia Southern,8,Coastal Carolina,28,consensus,56.5,16,Coastal Carolina -16,,,,
401309634,Georgia Southern,8,Coastal Carolina,28,teamrankings,56.5,16,Coastal Carolina -16,,,,
401309633,Arkansas State,14,Appalachian State,48,Bovada,68.0,21.5,Appalachian State -21.5,20.5,68.0,800,-1600
401309633,Arkansas State,14,Appalachian State,48,William Hill (New Jersey),68,21.5,Appalachian State -21.5,,,,
401309633,Arkansas State,14,Appalachian State,48,consensus,68,21.5,Appalachian State -21.5,,,,
401309633,Arkansas State,14,Appalachian State,48,teamrankings,67.5,21.5,Appalachian State -21.5,,,,
401282727,Michigan,29,Indiana,7,Bovada,51.0,-21.0,Michigan -21.0,-19.0,51.0,-1500,775
401282727,Michigan,29,Indiana,7,William Hill (New Jersey),50.5,-20.5,Michigan -20.5,,,,
401282727,Michigan,29,Indiana,7,consensus,51,-20.5,Michigan -20.5,,,,
401282727,Michigan,29,Indiana,7,teamrankings,51,-20.5,Michigan -20.5,,,,
401282120,Alabama,20,LSU,14,Bovada,67.0,-29.0,Alabama -29.0,-28.5,65.0,,
401282120,Alabama,20,LSU,14,William Hill (New Jersey),67,-29,Alabama -29,,,,
401282120,Alabama,20,LSU,14,consensus,67,-29,Alabama -29,,,,
401282120,Alabama,20,LSU,14,teamrankings,66.5,-29.5,Alabama -29.5,,,,
401309888,Stanford,7,Utah,52,Bovada,52.0,10.0,Utah -10.0,6.5,52.5,265,-330
401309888,Stanford,7,Utah,52,William Hill (New Jersey),51.5,10.5,Utah -10.5,,,,
401309888,Stanford,7,Utah,52,consensus,51.5,11,Utah -11,,,,
401309888,Stanford,7,Utah,52,teamrankings,52,10,Utah -10,,,,
401287936,TCU,30,Baylor,28,Bovada,58.0,7.0,Baylor -7.0,5.0,59.0,225,-275
401287936,TCU,30,Baylor,28,William Hill (New Jersey),57,7.5,Baylor -7.5,,,,
401287936,TCU,30,Baylor,28,consensus,57,7.5,Baylor -7.5,,,,
401287936,TCU,30,Baylor,28,teamrankings,57,7.5,Baylor -7.5,,,,
401301035,East Carolina,45,Temple,3,Bovada,52.0,-15.5,East Carolina -15.5,-15.0,55.5,-750,500
401301035,East Carolina,45,Temple,3,William Hill (New Jersey),52.5,-15.5,East Carolina -15.5,,,,
401301035,East Carolina,45,Temple,3,consensus,52.5,-15.5,East Carolina -15.5,,,,
401301035,East Carolina,45,Temple,3,teamrankings,52,-15.5,East Carolina -15.5,,,,
401287947,West Virginia,31,Texas,23,Bovada,56.5,-2.0,West Virginia -2.0,-2.5,58.0,-130,110
401287947,West Virginia,31,Texas,23,William Hill (New Jersey),56.5,-2,West Virginia -2,,,,
401287947,West Virginia,31,Texas,23,consensus,56.5,-2.5,West Virginia -2.5,,,,
401287947,West Virginia,31,Texas,23,teamrankings,56,-2.5,West Virginia -2.5,,,,
401309881,Washington State,19,BYU,21,William Hill (New Jersey),56.5,3.5,BYU -3.5,,,,
401309881,Washington State,19,BYU,21,consensus,56.5,3.5,BYU -3.5,,,,
401309881,Washington State,19,BYU,21,Bovada,56.5,4.0,BYU -4.0,1.0,53.0,155,-180
401309881,Washington State,19,BYU,21,teamrankings,56.5,3.5,BYU -3.5,,,,
401309647,Arkansas State,22,Texas State,24,Bovada,62.0,-2.0,Arkansas State -2.0,-2.0,61.5,-125,105
401309647,Arkansas State,22,Texas State,24,William Hill (New Jersey),62.5,-2,Arkansas State -2,,,,
401309647,Arkansas State,22,Texas State,24,consensus,62.5,-2,Arkansas State -2,,,,
401309647,Arkansas State,22,Texas State,24,teamrankings,62,-2,Arkansas State -2,,,,
401282703,Virginia,24,Virginia Tech,29,Bovada,64.0,-7.0,Virginia -7.0,-7.5,62.5,-275,225
401282703,Virginia,24,Virginia Tech,29,William Hill (New Jersey),63.5,-7,Virginia -7,,,,
401282703,Virginia,24,Virginia Tech,29,consensus,63.5,-7,Virginia -7,,,,
401282703,Virginia,24,Virginia Tech,29,teamrankings,63.5,-7,Virginia -7,,,,
401282766,Rutgers,16,Maryland,40,Bovada,53.0,-2.0,Rutgers -2.0,1.5,53.0,105,-125
401282766,Rutgers,16,Maryland,40,Caesars (Pennsylvania),53,-2,Rutgers -2,,,,
401282766,Rutgers,16,Maryland,40,consensus,53,-1.5,Rutgers -1.5,,,,
401282766,Rutgers,16,Maryland,40,teamrankings,53,-2,Rutgers -2,,,,
401309884,Oregon,52,Colorado,29,Bovada,49.5,-24.5,Oregon -24.5,-26.0,48.5,-3500,1175
401309884,Oregon,52,Colorado,29,William Hill (New Jersey),49.5,-24.5,Oregon -24.5,,,,
401309884,Oregon,52,Colorado,29,consensus,49.5,-24.5,Oregon -24.5,,,,
401309884,Oregon,52,Colorado,29,teamrankings,49,-24.5,Oregon -24.5,,,,
401282753,Purdue,44,Indiana,7,Bovada,50.5,-15.0,Purdue -15.0,-15.0,50.0,-700,475
401282753,Purdue,44,Indiana,7,William Hill (New Jersey),50.5,-17.5,Purdue -17.5,,,,
401282753,Purdue,44,Indiana,7,consensus,50.5,-17.5,Purdue -17.5,,,,
401282753,Purdue,44,Indiana,7,teamrankings,50.5,-18,Purdue -18,,,,
401282679,Florida State,14,NC State,28,Bovada,55.0,3.0,NC State -3.0,3.0,56.0,125,-145
401282679,Florida State,14,NC State,28,William Hill (New Jersey),55,3,NC State -3,,,,
401282679,Florida State,14,NC State,28,consensus,55.5,3,NC State -3,,,,
401282679,Florida State,14,NC State,28,teamrankings,55,3,NC State -3,,,,
401286306,New Mexico State,44,UMass,27,Bovada,59.0,-7.0,New Mexico State -7.0,-6.0,58.0,-260,215
401286306,New Mexico State,44,UMass,27,William Hill (New Jersey),59,-7,New Mexico State -7,,,,
401286306,New Mexico State,44,UMass,27,consensus,59,-7,New Mexico State -7,,,,
401286306,New Mexico State,44,UMass,27,teamrankings,58.5,-7,New Mexico State -7,,,,
401310725,Utah State,26,Colorado State,24,Bovada,58.5,3.0,Colorado State -3.0,2.5,55.0,135,-160
401310725,Utah State,26,Colorado State,24,William Hill (New Jersey),58.5,3,Colorado State -3,,,,
401310725,Utah State,26,Colorado State,24,consensus,58.5,3,Colorado State -3,,,,
401310725,Utah State,26,Colorado State,24,teamrankings,58.5,3,Colorado State -3,,,,
401282781,Michigan,42,Ohio State,27,Bovada,64.5,7.0,Ohio State -7.0,7.5,66.0,240,-290
401282781,Michigan,42,Ohio State,27,William Hill (New Jersey),64.5,6.5,Ohio State -6.5,,,,
401282781,Michigan,42,Ohio State,27,consensus,64.5,6.5,Ohio State -6.5,,,,
401282781,Michigan,42,Ohio State,27,teamrankings,63.5,6.5,Ohio State -6.5,,,,
401309626,Louisiana Monroe,41,South Alabama,31,Bovada,51.0,13.5,South Alabama -13.5,13.5,51.0,395,-555
401309626,Louisiana Monroe,41,South Alabama,31,William Hill (New Jersey),51,13.5,South Alabama -13.5,,,,
401309626,Louisiana Monroe,41,South Alabama,31,consensus,51,13.5,South Alabama -13.5,,,,
401309626,Louisiana Monroe,41,South Alabama,31,teamrankings,51.5,13.5,South Alabama -13.5,,,,
401282711,Stanford,14,Notre Dame,45,Bovada,53.0,20.0,Notre Dame -20.0,17.5,52.5,750,-1400
401282711,Stanford,14,Notre Dame,45,William Hill (New Jersey),53,21,Notre Dame -21,,,,
401282711,Stanford,14,Notre Dame,45,consensus,53,21,Notre Dame -21,,,,
401282711,Stanford,14,Notre Dame,45,teamrankings,53,20.5,Notre Dame -20.5,,,,
401282681,Miami,33,Georgia Tech,30,Bovada,62.5,-10.0,Miami -10.0,-9.0,63.5,-415,310
401282681,Miami,33,Georgia Tech,30,William Hill (New Jersey),63,-10,Miami -10,,,,
401282681,Miami,33,Georgia Tech,30,consensus,63,-10,Miami -10,,,,
401282681,Miami,33,Georgia Tech,30,teamrankings,63,-10,Miami -10,,,,
401287946,Texas Tech,0,Oklahoma State,23,Bovada,55.0,10.0,Oklahoma State -10.0,10.5,56.5,300,-395
401287946,Texas Tech,0,Oklahoma State,23,William Hill (New Jersey),55,10,Oklahoma State -10,,,,
401287946,Texas Tech,0,Oklahoma State,23,consensus,55,10,Oklahoma State -10,,,,
401287946,Texas Tech,0,Oklahoma State,23,teamrankings,55,10,Oklahoma State -10,,,,
401309882,California,39,Oregon State,25,Bovada,55.5,2.0,Oregon State -2.0,1.5,56.0,105,-125
401309882,California,39,Oregon State,25,William Hill (New Jersey),56.5,2,Oregon State -2,,,,
401309882,California,39,Oregon State,25,consensus,56.5,2,Oregon State -2,,,,
401309882,California,39,Oregon State,25,teamrankings,56.5,2.5,Oregon State -2.5,,,,
401309625,Georgia State,28,Texas State,16,Bovada,58.0,-10.5,Georgia State -10.5,-10.0,61.0,-415,310
401309625,Georgia State,28,Texas State,16,William Hill (New Jersey),58.5,-10.5,Georgia State -10.5,,,,
401309625,Georgia State,28,Texas State,16,consensus,58.5,-10.5,Georgia State -10.5,,,,
401309625,Georgia State,28,Texas State,16,teamrankings,58.5,-10,Georgia State -10,,,,
401309575,Akron,10,Buffalo,45,Bovada,57.0,12.5,Buffalo -12.5,11.0,57.0,340,-460
401309575,Akron,10,Buffalo,45,William Hill (New Jersey),58,13,Buffalo -13,,,,
401309575,Akron,10,Buffalo,45,consensus,58,13.5,Buffalo -13.5,,,,
401309575,Akron,10,Buffalo,45,teamrankings,58.5,13.5,Buffalo -13.5,,,,
401309576,Ohio,27,Kent State,34,Bovada,68.5,5.0,Kent State -5.0,6.0,62.5,180,-220
401309576,Ohio,27,Kent State,34,William Hill (New Jersey),68.5,5,Kent State -5,,,,
401309576,Ohio,27,Kent State,34,consensus,68.5,5.5,Kent State -5.5,,,,
401309576,Ohio,27,Kent State,34,teamrankings,68.5,5,Kent State -5,,,,
401282248,Florida International,24,Old Dominion,47,Bovada,50.0,3.0,Old Dominion -3.0,1.5,52.0,125,-145
401282248,Florida International,24,Old Dominion,47,William Hill (New Jersey),50,3,Old Dominion -3,,,,
401282248,Florida International,24,Old Dominion,47,consensus,50,3,Old Dominion -3,,,,
401282248,Florida International,24,Old Dominion,47,teamrankings,50,3,Old Dominion -3,,,,
401309879,UCLA,31,Oregon,34,Bovada,61.5,-1.0,UCLA -1.0,-1.5,57.5,-115,-105
401309879,UCLA,31,Oregon,34,William Hill (New Jersey),61.5,-1,UCLA -1,,,,
401309879,UCLA,31,Oregon,34,consensus,61.5,-1,UCLA -1,,,,
401309879,UCLA,31,Oregon,34,teamrankings,62.5,-1,UCLA -1,,,,
401287948,Baylor,27,Texas Tech,24,Bovada,51.5,-14.0,Baylor -14.0,-14.5,52.0,-635,435
401287948,Baylor,27,Texas Tech,24,William Hill (New Jersey),51.5,-14,Baylor -14,,,,
401287948,Baylor,27,Texas Tech,24,consensus,51.5,-14,Baylor -14,,,,
401287948,Baylor,27,Texas Tech,24,teamrankings,51.5,-14,Baylor -14,,,,
401286299,Liberty,16,Army,31,William Hill (New Jersey),52,-3,Liberty -3,,,,
401286299,Liberty,16,Army,31,consensus,52.5,-3.5,Liberty -3.5,,,,
401286299,Liberty,16,Army,31,teamrankings,51.5,-3,Liberty -3,,,,
401286299,Liberty,16,Army,31,Bovada,51.5,-3.0,Liberty -3.0,-4.0,54.0,-170,145
401310253,Air Force,14,Army,21,Bovada,37.5,-2.5,Air Force -2.5,-3.0,37.5,-140,120
401310253,Air Force,14,Army,21,William Hill (New Jersey),37.5,-2.5,Air Force -2.5,,,,
401310253,Air Force,14,Army,21,consensus,37.5,-2.5,Air Force -2.5,,,,
401310253,Air Force,14,Army,21,teamrankings,37.5,-2.5,Air Force -2.5,,,,
401282710,Notre Dame,34,Navy,6,Bovada,48.0,-21.0,Notre Dame -21.0,-21.0,47.5,-1600,800
401282710,Notre Dame,34,Navy,6,William Hill (New Jersey),47.5,-21,Notre Dame -21,,,,
401282710,Notre Dame,34,Navy,6,consensus,47.5,-21,Notre Dame -21,,,,
401282710,Notre Dame,34,Navy,6,teamrankings,47.5,-21,Notre Dame -21,,,,
401287951,Oklahoma State,37,Oklahoma,33,Bovada,49.0,-4.5,Oklahoma State -4.5,-3.5,50.5,-185,160
401287951,Oklahoma State,37,Oklahoma,33,William Hill (New Jersey),50,-4,Oklahoma State -4,,,,
401287951,Oklahoma State,37,Oklahoma,33,consensus,49.5,-4,Oklahoma State -4,,,,
401287951,Oklahoma State,37,Oklahoma,33,teamrankings,50,-4,Oklahoma State -4,,,,
401309878,California,26,Colorado,3,Bovada,44.0,-8.0,California -8.0,-10.0,43.0,-350,275
401309878,California,26,Colorado,3,William Hill (New Jersey),44,-8.5,California -8.5,,,,
401309878,California,26,Colorado,3,consensus,44,-8.5,California -8.5,,,,
401309878,California,26,Colorado,3,teamrankings,44,-8,California -8,,,,
401309885,Arizona State,21,Washington State,34,Bovada,54.0,-16.0,Arizona State -16.0,-15.0,51.5,-700,475
401309885,Arizona State,21,Washington State,34,William Hill (New Jersey),54.5,-16.5,Arizona State -16.5,,,,
401309885,Arizona State,21,Washington State,34,consensus,54.5,-16.5,Arizona State -16.5,,,,
401309885,Arizona State,21,Washington State,34,teamrankings,55.5,-16.5,Arizona State -16.5,,,,
401282722,Illinois,47,Northwestern,14,Bovada,44.5,-6.5,Illinois -6.5,-6.5,42.5,-250,210
401282722,Illinois,47,Northwestern,14,William Hill (New Jersey),44.5,-7,Illinois -7,,,,
401282722,Illinois,47,Northwestern,14,consensus,44.5,-7,Illinois -7,,,,
401282722,Illinois,47,Northwestern,14,teamrankings,45,-7,Illinois -7,,,,
401309889,Arizona,10,California,3,William Hill (New Jersey),47,7,California -7,,,,
401309889,Arizona,10,California,3,consensus,47,7,California -7,,,,
401309889,Arizona,10,California,3,Bovada,49.0,8.5,California -8.5,12.0,50.5,285,-370
401309889,Arizona,10,California,3,teamrankings,47,7,California -7,,,,
401309880,Oregon State,42,Utah,34,Bovada,57.0,3.0,Utah -3.0,3.5,56.0,135,-160
401309880,Oregon State,42,Utah,34,William Hill (New Jersey),58,3,Utah -3,,,,
401309880,Oregon State,42,Utah,34,consensus,58,3,Utah -3,,,,
401309880,Oregon State,42,Utah,34,teamrankings,57.5,3,Utah -3,,,,
401309577,Central Michigan,38,Northern Illinois,39,Bovada,56.0,-6.0,Central Michigan -6.0,-5.0,58.5,-210,175
401309577,Central Michigan,38,Northern Illinois,39,William Hill (New Jersey),56,-6,Central Michigan -6,,,,
401309577,Central Michigan,38,Northern Illinois,39,consensus,56,-6,Central Michigan -6,,,,
401309577,Central Michigan,38,Northern Illinois,39,teamrankings,56,-6,Central Michigan -6,,,,
401309887,Utah,44,UCLA,24,Bovada,60.5,-6.5,Utah -6.5,-4.5,61.0,-250,210
401309887,Utah,44,UCLA,24,William Hill (New Jersey),60.5,-6,Utah -6,,,,
401309887,Utah,44,UCLA,24,consensus,60.5,-6.5,Utah -6.5,,,,
401309887,Utah,44,UCLA,24,teamrankings,60.5,-6,Utah -6,,,,
401310724,Air Force,14,San Diego State,20,Bovada,39.0,-2.5,Air Force -2.5,-4.5,41.0,-160,135
401310724,Air Force,14,San Diego State,20,William Hill (New Jersey),39,-3,Air Force -3,,,,
401310724,Air Force,14,San Diego State,20,consensus,39,-3,Air Force -3,,,,
401310724,Air Force,14,San Diego State,20,teamrankings,38.5,-3,Air Force -3,,,,
401287934,Iowa State,30,Texas,7,Bovada,59.5,-6.5,Iowa State -6.5,-6.5,60.0,-240,200
401287934,Iowa State,30,Texas,7,William Hill (New Jersey),59.5,-6,Iowa State -6,,,,
401287934,Iowa State,30,Texas,7,consensus,59.5,-6,Iowa State -6,,,,
401287934,Iowa State,30,Texas,7,teamrankings,59.5,-6,Iowa State -6,,,,
401309895,Oregon,38,Washington State,24,Bovada,57.5,-13.0,Oregon -13.0,-13.5,56.5,-585,410
401309895,Oregon,38,Washington State,24,William Hill (New Jersey),58,-13.5,Oregon -13.5,,,,
401309895,Oregon,38,Washington State,24,consensus,57.5,-13.5,Oregon -13.5,,,,
401309895,Oregon,38,Washington State,24,teamrankings,58,-13,Oregon -13,,,,
401287950,Kansas,28,West Virginia,34,Bovada,55.5,15.5,West Virginia -15.5,15.0,55.5,475,-700
401287950,Kansas,28,West Virginia,34,William Hill (New Jersey),55.5,15.5,West Virginia -15.5,,,,
401287950,Kansas,28,West Virginia,34,consensus,55.5,15.5,West Virginia -15.5,,,,
401287950,Kansas,28,West Virginia,34,teamrankings,55.5,15.5,West Virginia -15.5,,,,
401309646,Appalachian State,27,Georgia Southern,3,Bovada,55.5,-24.5,Appalachian State -24.5,-24.5,55.5,,
401309646,Appalachian State,27,Georgia Southern,3,William Hill (New Jersey),55,-24.5,Appalachian State -24.5,,,,
401309646,Appalachian State,27,Georgia Southern,3,consensus,55,-24.5,Appalachian State -24.5,,,,
401309646,Appalachian State,27,Georgia Southern,3,teamrankings,55,-24.5,Appalachian State -24.5,,,,
401282702,Syracuse,14,Pittsburgh,31,Bovada,57.5,12.5,Pittsburgh -12.5,11.0,58.5,360,-500
401282702,Syracuse,14,Pittsburgh,31,William Hill (New Jersey),58,11.5,Pittsburgh -11.5,,,,
401282702,Syracuse,14,Pittsburgh,31,consensus,58.5,12.5,Pittsburgh -12.5,,,,
401282702,Syracuse,14,Pittsburgh,31,teamrankings,58.5,12,Pittsburgh -12,,,,
401309883,Stanford,13,Washington,20,Bovada,46.0,-3.0,Stanford -3.0,-2.5,48.0,-145,125
401309883,Stanford,13,Washington,20,William Hill (New Jersey),46,-2.5,Stanford -2.5,,,,
401309883,Stanford,13,Washington,20,consensus,46,-2.5,Stanford -2.5,,,,
401309883,Stanford,13,Washington,20,teamrankings,45.5,-2.5,Stanford -2.5,,,,
401282701,Duke,10,Miami,47,Bovada,67.0,21.0,Miami -21.0,21.0,68.0,800,-1600
401282701,Duke,10,Miami,47,William Hill (New Jersey),67,20.5,Miami -20.5,,,,
401282701,Duke,10,Miami,47,consensus,67,20.5,Miami -20.5,,,,
401282701,Duke,10,Miami,47,teamrankings,67,20.5,Miami -20.5,,,,
401309890,Washington,16,Oregon,26,Bovada,48.0,7.0,Oregon -7.0,6.5,50.5,225,-275
401309890,Washington,16,Oregon,26,William Hill (New Jersey),48,7,Oregon -7,,,,
401309890,Washington,16,Oregon,26,consensus,48,7,Oregon -7,,,,
401309890,Washington,16,Oregon,26,teamrankings,48,7,Oregon -7,,,,
401287949,Iowa State,48,TCU,14,Bovada,61.0,-15.0,Iowa State -15.0,-14.5,58.5,-700,475
401287949,Iowa State,48,TCU,14,William Hill (New Jersey),61,-15.5,Iowa State -15.5,,,,
401287949,Iowa State,48,TCU,14,consensus,61.5,-15.5,Iowa State -15.5,,,,
401287949,Iowa State,48,TCU,14,teamrankings,61.5,-16,Iowa State -16,,,,
401309574,Bowling Green,24,Eastern Michigan,55,Bovada,49.5,4.0,Eastern Michigan -4.0,3.5,49.5,150,-175
401309574,Bowling Green,24,Eastern Michigan,55,William Hill (New Jersey),49.5,4,Eastern Michigan -4,,,,
401309574,Bowling Green,24,Eastern Michigan,55,consensus,50,4,Eastern Michigan -4,,,,
401309574,Bowling Green,24,Eastern Michigan,55,teamrankings,49.5,4.5,Eastern Michigan -4.5,,,,
401282682,North Carolina,58,Wake Forest,55,Bovada,78.0,-2.5,North Carolina -2.5,-2.5,75.5,-130,110
401282682,North Carolina,58,Wake Forest,55,William Hill (New Jersey),78,-2.5,North Carolina -2.5,,,,
401282682,North Carolina,58,Wake Forest,55,consensus,78,-2.5,North Carolina -2.5,,,,
401282682,North Carolina,58,Wake Forest,55,teamrankings,78,-2.5,North Carolina -2.5,,,,
401282675,Syracuse,21,Boston College,6,Bovada,51.0,-6.5,Syracuse -6.5,-4.5,51.5,-245,205
401282675,Syracuse,21,Boston College,6,William Hill (New Jersey),51.5,-6.5,Syracuse -6.5,,,,
401282675,Syracuse,21,Boston College,6,consensus,51.5,-6.5,Syracuse -6.5,,,,
401282675,Syracuse,21,Boston College,6,teamrankings,51.5,-6.5,Syracuse -6.5,,,,
401287944,Oklahoma,28,Iowa State,21,Bovada,59.0,-3.0,Oklahoma -3.0,-4.0,60.0,-170,145
401287944,Oklahoma,28,Iowa State,21,William Hill (New Jersey),59,-3,Oklahoma -3,,,,
401287944,Oklahoma,28,Iowa State,21,consensus,59,-3,Oklahoma -3,,,,
401287944,Oklahoma,28,Iowa State,21,teamrankings,59,-3,Oklahoma -3,,,,
401287931,Oklahoma,52,Texas Tech,21,Bovada,67.5,-19.0,Oklahoma -19.0,-19.0,68.5,-1200,700
401287931,Oklahoma,52,Texas Tech,21,William Hill (New Jersey),67,-19,Oklahoma -19,,,,
401287931,Oklahoma,52,Texas Tech,21,consensus,67,-19,Oklahoma -19,,,,
401287931,Oklahoma,52,Texas Tech,21,teamrankings,67,-18.5,Oklahoma -18.5,,,,
401282680,Louisville,24,Clemson,30,Bovada,46.5,3.5,Clemson -3.5,3.5,45.5,160,-185
401282680,Louisville,24,Clemson,30,William Hill (New Jersey),46.5,3.5,Clemson -3.5,,,,
401282680,Louisville,24,Clemson,30,consensus,46.5,3.5,Clemson -3.5,,,,
401282680,Louisville,24,Clemson,30,teamrankings,46,3.5,Clemson -3.5,,,,
401282801,Nebraska,23,Purdue,28,Bovada,53.5,-7.5,Nebraska -7.5,-7.0,48.5,-300,250
401282801,Nebraska,23,Purdue,28,William Hill (New Jersey),54,-7.5,Nebraska -7.5,,,,
401282801,Nebraska,23,Purdue,28,consensus,54,-7.5,Nebraska -7.5,,,,
401282801,Nebraska,23,Purdue,28,teamrankings,54,-7.5,Nebraska -7.5,,,,
401282674,Pittsburgh,34,Miami,38,Bovada,61.0,-10.0,Pittsburgh -10.0,-11.5,62.0,-370,285
401282674,Pittsburgh,34,Miami,38,William Hill (New Jersey),61,-9.5,Pittsburgh -9.5,,,,
401282674,Pittsburgh,34,Miami,38,consensus,61,-9.5,Pittsburgh -9.5,,,,
401282674,Pittsburgh,34,Miami,38,teamrankings,61,-9.5,Pittsburgh -9.5,,,,
401282720,Minnesota,6,Illinois,14,Bovada,44.0,-15.0,Minnesota -15.0,-14.5,43.5,-700,475
401282720,Minnesota,6,Illinois,14,William Hill (New Jersey),44,-14.5,Minnesota -14.5,,,,
401282720,Minnesota,6,Illinois,14,consensus,44,-14.5,Minnesota -14.5,,,,
401282720,Minnesota,6,Illinois,14,teamrankings,44.5,-14.5,Minnesota -14.5,,,,
401282119,Vanderbilt,28,Missouri,37,Bovada,62.5,16.5,Missouri -16.5,17.0,62.5,525,-800
401282119,Vanderbilt,28,Missouri,37,William Hill (New Jersey),62.5,16,Missouri -16,,,,
401282119,Vanderbilt,28,Missouri,37,consensus,62.5,16,Missouri -16,,,,
401282119,Vanderbilt,28,Missouri,37,teamrankings,62.5,16,Missouri -16,,,,
401310734,Nevada,51,UNLV,20,Bovada,58.0,-19.0,Nevada -19.0,-20.5,59.0,-1500,775
401310734,Nevada,51,UNLV,20,William Hill (New Jersey),58.5,-18.5,Nevada -18.5,,,,
401310734,Nevada,51,UNLV,20,consensus,58.5,-19,Nevada -19,,,,
401310734,Nevada,51,UNLV,20,teamrankings,58,-19,Nevada -19,,,,
401301047,Navy,35,East Carolina,38,Bovada,46.5,3.5,East Carolina -3.5,4.0,46.5,160,-185
401301047,Navy,35,East Carolina,38,William Hill (New Jersey),46.5,3.5,East Carolina -3.5,,,,
401301047,Navy,35,East Carolina,38,consensus,46.5,3.5,East Carolina -3.5,,,,
401301047,Navy,35,East Carolina,38,teamrankings,46,3.5,East Carolina -3.5,,,,
401309886,USC,41,Arizona,34,Bovada,55.0,-21.5,USC -21.5,-20.5,56.5,-1700,850
401309886,USC,41,Arizona,34,William Hill (New Jersey),55.5,-21.5,USC -21.5,,,,
401309886,USC,41,Arizona,34,consensus,55.5,-21.5,USC -21.5,,,,
401309886,USC,41,Arizona,34,teamrankings,55.5,-22,USC -22,,,,
401287945,TCU,31,Kansas,28,Bovada,64.5,-21.0,TCU -21.0,-21.5,66.5,-1500,775
401287945,TCU,31,Kansas,28,William Hill (New Jersey),64.5,-21,TCU -21,,,,
401287945,TCU,31,Kansas,28,consensus,64.5,-21,TCU -21,,,,
401287945,TCU,31,Kansas,28,teamrankings,64,-21,TCU -21,,,,
401282768,Maryland,14,Penn State,31,Bovada,56.0,10.0,Penn State -10.0,11.0,55.0,300,-395
401282768,Maryland,14,Penn State,31,William Hill (New Jersey),56.5,10,Penn State -10,,,,
401282768,Maryland,14,Penn State,31,consensus,56.5,10,Penn State -10,,,,
401282768,Maryland,14,Penn State,31,teamrankings,56.5,10,Penn State -10,,,,
